security_id,market,observation_end_date,open_days_target,observed_open_days,halt_days_90,zero_volume_days_90,missing_days_90,traded_days_90,seasoning_days,seasoning_status,adtv90_zero,adtv90_exclude_halt,official_adtv90,official_adtv90_method,rule_version,adtv90_status,data_cutoff_date,selection_date,review_cycle_id
ETN,US,2019-06-21,90,90,0,0,0,90,1609,SEASONED,185980505.44444445,185980505.44444445,185980505.44444445,ZERO,v0.9-pilot,CALCULATED,2019-06-21,2019-06-30,RC-2019-06-30
GEV,US,2019-06-21,90,0,0,0,0,0,0,SEASONING_INCOMPLETE,,,,ZERO,v0.9-pilot,SEASONING_INCOMPLETE,2019-06-21,2019-06-30,RC-2019-06-30
KTOS,US,2019-06-21,90,90,0,0,0,90,1609,SEASONED,22819679.9,22819679.9,22819679.9,ZERO,v0.9-pilot,CALCULATED,2019-06-21,2019-06-30,RC-2019-06-30
SPCX,US,2019-06-21,90,0,0,0,0,0,0,SEASONING_INCOMPLETE,,,,ZERO,v0.9-pilot,SEASONING_INCOMPLETE,2019-06-21,2019-06-30,RC-2019-06-30
TER,US,2019-06-21,90,90,0,0,0,90,1609,SEASONED,93803862.42222223,93803862.42222223,93803862.42222223,ZERO,v0.9-pilot,CALCULATED,2019-06-21,2019-06-30,RC-2019-06-30
010120,KR,2019-09-23,90,90,0,0,0,90,1652,SEASONED,2989473755.0,2989473755.0,2989473755.0,ZERO,v0.9-pilot,CALCULATED,2019-09-23,2019-09-30,RC-2019-09-30
012450,KR,2019-09-23,90,90,0,0,0,90,1652,SEASONED,9796188212.133333,9796188212.133333,9796188212.133333,ZERO,v0.9-pilot,CALCULATED,2019-09-23,2019-09-30,RC-2019-09-30
018260,KR,2019-09-23,90,90,0,0,0,90,1192,SEASONED,14674325079.077778,14674325079.077778,14674325079.077778,ZERO,v0.9-pilot,CALCULATED,2019-09-23,2019-09-30,RC-2019-09-30
064350,KR,2019-09-23,90,90,0,0,0,90,1448,SEASONED,11220255955.0,11220255955.0,11220255955.0,ZERO,v0.9-pilot,CALCULATED,2019-09-23,2019-09-30,RC-2019-09-30
064400,KR,2019-09-23,90,0,0,0,0,0,0,SEASONING_INCOMPLETE,,,,ZERO,v0.9-pilot,SEASONING_INCOMPLETE,2019-09-23,2019-09-30,RC-2019-09-30
079550,KR,2019-09-23,90,90,0,0,0,90,974,SEASONED,2999406086.6666665,2999406086.6666665,2999406086.6666665,ZERO,v0.9-pilot,CALCULATED,2019-09-23,2019-09-30,RC-2019-09-30
267260,KR,2019-09-23,90,90,0,0,0,90,581,SEASONED,1783546416.6666667,1783546416.6666667,1783546416.6666667,ZERO,v0.9-pilot,CALCULATED,2019-09-23,2019-09-30,RC-2019-09-30
298040,KR,2019-09-23,90,90,0,0,0,90,293,SEASONED,1454050574.4444444,1454050574.4444444,1454050574.4444444,ZERO,v0.9-pilot,CALCULATED,2019-09-23,2019-09-30,RC-2019-09-30
307950,KR,2019-09-23,90,90,0,0,0,90,122,SEASONED,2469170025.5555553,2469170025.5555553,2469170025.5555553,ZERO,v0.9-pilot,CALCULATED,2019-09-23,2019-09-30,RC-2019-09-30
ALAB,US,2019-09-23,90,0,0,0,0,0,0,SEASONING_INCOMPLETE,,,,ZERO,v0.9-pilot,SEASONING_INCOMPLETE,2019-09-23,2019-09-30,RC-2019-09-30
ANET,US,2019-09-23,90,90,0,0,0,90,1310,SEASONED,220318262.13688892,220318262.13688892,220318262.13688892,ZERO,v0.9-pilot,CALCULATED,2019-09-23,2019-09-30,RC-2019-09-30
APH,US,2019-09-23,90,90,0,0,0,90,1669,SEASONED,136926888.94444445,136926888.94444445,136926888.94444445,ZERO,v0.9-pilot,CALCULATED,2019-09-23,2019-09-30,RC-2019-09-30
ATI,US,2019-09-23,90,90,0,0,0,90,1669,SEASONED,34731850.96666667,34731850.96666667,34731850.96666667,ZERO,v0.9-pilot,CALCULATED,2019-09-23,2019-09-30,RC-2019-09-30
ETN,US,2019-09-23,90,90,0,0,0,90,1669,SEASONED,181964592.41111112,181964592.41111112,181964592.41111112,ZERO,v0.9-pilot,CALCULATED,2019-09-23,2019-09-30,RC-2019-09-30
GEV,US,2019-09-23,90,0,0,0,0,0,0,SEASONING_INCOMPLETE,,,,ZERO,v0.9-pilot,SEASONING_INCOMPLETE,2019-09-23,2019-09-30,RC-2019-09-30
KTOS,US,2019-09-23,90,90,0,0,0,90,1669,SEASONED,31880315.766666666,31880315.766666666,31880315.766666666,ZERO,v0.9-pilot,CALCULATED,2019-09-23,2019-09-30,RC-2019-09-30
SPCX,US,2019-09-23,90,0,0,0,0,0,0,SEASONING_INCOMPLETE,,,,ZERO,v0.9-pilot,SEASONING_INCOMPLETE,2019-09-23,2019-09-30,RC-2019-09-30
TER,US,2019-09-23,90,90,0,0,0,90,1669,SEASONED,111497896.2,111497896.2,111497896.2,ZERO,v0.9-pilot,CALCULATED,2019-09-23,2019-09-30,RC-2019-09-30
010120,KR,2019-12-23,90,90,0,0,0,90,1715,SEASONED,2595429622.2222223,2595429622.2222223,2595429622.2222223,ZERO,v0.9-pilot,CALCULATED,2019-12-23,2019-12-31,RC-2019-12-31
012450,KR,2019-12-23,90,90,0,0,0,90,1715,SEASONED,13799018584.666666,13799018584.666666,13799018584.666666,ZERO,v0.9-pilot,CALCULATED,2019-12-23,2019-12-31,RC-2019-12-31
018260,KR,2019-12-23,90,90,0,0,0,90,1255,SEASONED,13898473181.177778,13898473181.177778,13898473181.177778,ZERO,v0.9-pilot,CALCULATED,2019-12-23,2019-12-31,RC-2019-12-31
064350,KR,2019-12-23,90,90,0,0,0,90,1511,SEASONED,8686254856.666666,8686254856.666666,8686254856.666666,ZERO,v0.9-pilot,CALCULATED,2019-12-23,2019-12-31,RC-2019-12-31
064400,KR,2019-12-23,90,0,0,0,0,0,0,SEASONING_INCOMPLETE,,,,ZERO,v0.9-pilot,SEASONING_INCOMPLETE,2019-12-23,2019-12-31,RC-2019-12-31
079550,KR,2019-12-23,90,90,0,0,0,90,1037,SEASONED,2763539916.111111,2763539916.111111,2763539916.111111,ZERO,v0.9-pilot,CALCULATED,2019-12-23,2019-12-31,RC-2019-12-31
267260,KR,2019-12-23,90,90,0,0,0,90,644,SEASONED,2073808914.3333333,2073808914.3333333,2073808914.3333333,ZERO,v0.9-pilot,CALCULATED,2019-12-23,2019-12-31,RC-2019-12-31
298040,KR,2019-12-23,90,90,0,0,0,90,356,SEASONED,1018634309.4444444,1018634309.4444444,1018634309.4444444,ZERO,v0.9-pilot,CALCULATED,2019-12-23,2019-12-31,RC-2019-12-31
307950,KR,2019-12-23,90,90,0,0,0,90,185,SEASONED,2055752846.6666667,2055752846.6666667,2055752846.6666667,ZERO,v0.9-pilot,CALCULATED,2019-12-23,2019-12-31,RC-2019-12-31
ALAB,US,2019-12-23,90,0,0,0,0,0,0,SEASONING_INCOMPLETE,,,,ZERO,v0.9-pilot,SEASONING_INCOMPLETE,2019-12-23,2019-12-31,RC-2019-12-31
ANET,US,2019-12-23,90,90,0,0,0,90,1373,SEASONED,174265558.22755554,174265558.22755554,174265558.22755554,ZERO,v0.9-pilot,CALCULATED,2019-12-23,2019-12-31,RC-2019-12-31
APH,US,2019-12-23,90,90,0,0,0,90,1732,SEASONED,112664961.78888889,112664961.78888889,112664961.78888889,ZERO,v0.9-pilot,CALCULATED,2019-12-23,2019-12-31,RC-2019-12-31
ATI,US,2019-12-23,90,90,0,0,0,90,1732,SEASONED,28864751.155555554,28864751.155555554,28864751.155555554,ZERO,v0.9-pilot,CALCULATED,2019-12-23,2019-12-31,RC-2019-12-31
ETN,US,2019-12-23,90,90,0,0,0,90,1732,SEASONED,192033230.93333334,192033230.93333334,192033230.93333334,ZERO,v0.9-pilot,CALCULATED,2019-12-23,2019-12-31,RC-2019-12-31
GEV,US,2019-12-23,90,0,0,0,0,0,0,SEASONING_INCOMPLETE,,,,ZERO,v0.9-pilot,SEASONING_INCOMPLETE,2019-12-23,2019-12-31,RC-2019-12-31
KTOS,US,2019-12-23,90,90,0,0,0,90,1732,SEASONED,21402588.655555554,21402588.655555554,21402588.655555554,ZERO,v0.9-pilot,CALCULATED,2019-12-23,2019-12-31,RC-2019-12-31
SPCX,US,2019-12-23,90,0,0,0,0,0,0,SEASONING_INCOMPLETE,,,,ZERO,v0.9-pilot,SEASONING_INCOMPLETE,2019-12-23,2019-12-31,RC-2019-12-31
TER,US,2019-12-23,90,90,0,0,0,90,1732,SEASONED,117436762.41111112,117436762.41111112,117436762.41111112,ZERO,v0.9-pilot,CALCULATED,2019-12-23,2019-12-31,RC-2019-12-31
010120,KR,2020-03-24,90,90,0,0,0,90,1776,SEASONED,3639488740.5555553,3639488740.5555553,3639488740.5555553,ZERO,v0.9-pilot,CALCULATED,2020-03-24,2020-03-31,RC-2020-03-31
012450,KR,2020-03-24,90,90,0,0,0,90,1776,SEASONED,8324498814.444445,8324498814.444445,8324498814.444445,ZERO,v0.9-pilot,CALCULATED,2020-03-24,2020-03-31,RC-2020-03-31
018260,KR,2020-03-24,90,90,0,0,0,90,1316,SEASONED,20408842575.2,20408842575.2,20408842575.2,ZERO,v0.9-pilot,CALCULATED,2020-03-24,2020-03-31,RC-2020-03-31
064350,KR,2020-03-24,90,90,0,0,0,90,1572,SEASONED,8442995237.0,8442995237.0,8442995237.0,ZERO,v0.9-pilot,CALCULATED,2020-03-24,2020-03-31,RC-2020-03-31
064400,KR,2020-03-24,90,0,0,0,0,0,0,SEASONING_INCOMPLETE,,,,ZERO,v0.9-pilot,SEASONING_INCOMPLETE,2020-03-24,2020-03-31,RC-2020-03-31
079550,KR,2020-03-24,90,90,0,0,0,90,1098,SEASONED,2949306823.888889,2949306823.888889,2949306823.888889,ZERO,v0.9-pilot,CALCULATED,2020-03-24,2020-03-31,RC-2020-03-31
267260,KR,2020-03-24,90,90,0,0,0,90,705,SEASONED,3711594876.8333335,3711594876.8333335,3711594876.8333335,ZERO,v0.9-pilot,CALCULATED,2020-03-24,2020-03-31,RC-2020-03-31
298040,KR,2020-03-24,90,90,0,0,0,90,417,SEASONED,1212876044.6666667,1212876044.6666667,1212876044.6666667,ZERO,v0.9-pilot,CALCULATED,2020-03-24,2020-03-31,RC-2020-03-31
307950,KR,2020-03-24,90,90,0,0,0,90,246,SEASONED,1676816543.3333333,1676816543.3333333,1676816543.3333333,ZERO,v0.9-pilot,CALCULATED,2020-03-24,2020-03-31,RC-2020-03-31
ALAB,US,2020-03-24,90,0,0,0,0,0,0,SEASONING_INCOMPLETE,,,,ZERO,v0.9-pilot,SEASONING_INCOMPLETE,2020-03-24,2020-03-31,RC-2020-03-31
ANET,US,2020-03-24,90,90,0,0,0,90,1435,SEASONED,172837703.01511112,172837703.01511112,172837703.01511112,ZERO,v0.9-pilot,CALCULATED,2020-03-24,2020-03-31,RC-2020-03-31
APH,US,2020-03-24,90,90,0,0,0,90,1794,SEASONED,138359057.18888888,138359057.18888888,138359057.18888888,ZERO,v0.9-pilot,CALCULATED,2020-03-24,2020-03-31,RC-2020-03-31
ATI,US,2020-03-24,90,90,0,0,0,90,1794,SEASONED,29158749.044444446,29158749.044444446,29158749.044444446,ZERO,v0.9-pilot,CALCULATED,2020-03-24,2020-03-31,RC-2020-03-31
ETN,US,2020-03-24,90,90,0,0,0,90,1794,SEASONED,279984242.3,279984242.3,279984242.3,ZERO,v0.9-pilot,CALCULATED,2020-03-24,2020-03-31,RC-2020-03-31
GEV,US,2020-03-24,90,0,0,0,0,0,0,SEASONING_INCOMPLETE,,,,ZERO,v0.9-pilot,SEASONING_INCOMPLETE,2020-03-24,2020-03-31,RC-2020-03-31
KTOS,US,2020-03-24,90,90,0,0,0,90,1794,SEASONED,18797425.122222222,18797425.122222222,18797425.122222222,ZERO,v0.9-pilot,CALCULATED,2020-03-24,2020-03-31,RC-2020-03-31
SPCX,US,2020-03-24,90,0,0,0,0,0,0,SEASONING_INCOMPLETE,,,,ZERO,v0.9-pilot,SEASONING_INCOMPLETE,2020-03-24,2020-03-31,RC-2020-03-31
TER,US,2020-03-24,90,90,0,0,0,90,1794,SEASONED,148217726.18888888,148217726.18888888,148217726.18888888,ZERO,v0.9-pilot,CALCULATED,2020-03-24,2020-03-31,RC-2020-03-31
010120,KR,2020-06-23,90,90,0,0,0,90,1837,SEASONED,4814140809.444445,4814140809.444445,4814140809.444445,ZERO,v0.9-pilot,CALCULATED,2020-06-23,2020-06-30,RC-2020-06-30
012450,KR,2020-06-23,90,90,0,0,0,90,1837,SEASONED,21268130896.11111,21268130896.11111,21268130896.11111,ZERO,v0.9-pilot,CALCULATED,2020-06-23,2020-06-30,RC-2020-06-30
018260,KR,2020-06-23,90,90,0,0,0,90,1377,SEASONED,36105365194.44444,36105365194.44444,36105365194.44444,ZERO,v0.9-pilot,CALCULATED,2020-06-23,2020-06-30,RC-2020-06-30
064350,KR,2020-06-23,90,90,0,0,0,90,1633,SEASONED,31211191389.77778,31211191389.77778,31211191389.77778,ZERO,v0.9-pilot,CALCULATED,2020-06-23,2020-06-30,RC-2020-06-30
064400,KR,2020-06-23,90,0,0,0,0,0,0,SEASONING_INCOMPLETE,,,,ZERO,v0.9-pilot,SEASONING_INCOMPLETE,2020-06-23,2020-06-30,RC-2020-06-30
079550,KR,2020-06-23,90,90,0,0,0,90,1159,SEASONED,6577455528.333333,6577455528.333333,6577455528.333333,ZERO,v0.9-pilot,CALCULATED,2020-06-23,2020-06-30,RC-2020-06-30
267260,KR,2020-06-23,90,90,0,0,0,90,766,SEASONED,2321371875.2777777,2321371875.2777777,2321371875.2777777,ZERO,v0.9-pilot,CALCULATED,2020-06-23,2020-06-30,RC-2020-06-30
298040,KR,2020-06-23,90,90,0,0,0,90,478,SEASONED,4347695910.777778,4347695910.777778,4347695910.777778,ZERO,v0.9-pilot,CALCULATED,2020-06-23,2020-06-30,RC-2020-06-30
307950,KR,2020-06-23,90,90,0,0,0,90,307,SEASONED,2012809120.0,2012809120.0,2012809120.0,ZERO,v0.9-pilot,CALCULATED,2020-06-23,2020-06-30,RC-2020-06-30
ALAB,US,2020-06-23,90,0,0,0,0,0,0,SEASONING_INCOMPLETE,,,,ZERO,v0.9-pilot,SEASONING_INCOMPLETE,2020-06-23,2020-06-30,RC-2020-06-30
ANET,US,2020-06-23,90,90,0,0,0,90,1496,SEASONED,187709150.7893333,187709150.7893333,187709150.7893333,ZERO,v0.9-pilot,CALCULATED,2020-06-23,2020-06-30,RC-2020-06-30
APH,US,2020-06-23,90,90,0,0,0,90,1855,SEASONED,172330496.53333333,172330496.53333333,172330496.53333333,ZERO,v0.9-pilot,CALCULATED,2020-06-23,2020-06-30,RC-2020-06-30
ATI,US,2020-06-23,90,90,0,0,0,90,1855,SEASONED,29297417.888888888,29297417.888888888,29297417.888888888,ZERO,v0.9-pilot,CALCULATED,2020-06-23,2020-06-30,RC-2020-06-30
ETN,US,2020-06-23,90,90,0,0,0,90,1855,SEASONED,265388054.13333333,265388054.13333333,265388054.13333333,ZERO,v0.9-pilot,CALCULATED,2020-06-23,2020-06-30,RC-2020-06-30
GEV,US,2020-06-23,90,0,0,0,0,0,0,SEASONING_INCOMPLETE,,,,ZERO,v0.9-pilot,SEASONING_INCOMPLETE,2020-06-23,2020-06-30,RC-2020-06-30
KTOS,US,2020-06-23,90,90,0,0,0,90,1855,SEASONED,19162049.333333332,19162049.333333332,19162049.333333332,ZERO,v0.9-pilot,CALCULATED,2020-06-23,2020-06-30,RC-2020-06-30
SPCX,US,2020-06-23,90,0,0,0,0,0,0,SEASONING_INCOMPLETE,,,,ZERO,v0.9-pilot,SEASONING_INCOMPLETE,2020-06-23,2020-06-30,RC-2020-06-30
TER,US,2020-06-23,90,90,0,0,0,90,1855,SEASONED,151686710.82222223,151686710.82222223,151686710.82222223,ZERO,v0.9-pilot,CALCULATED,2020-06-23,2020-06-30,RC-2020-06-30
010120,KR,2020-09-23,90,90,0,0,0,90,1902,SEASONED,9089142037.777779,9089142037.777779,9089142037.777779,ZERO,v0.9-pilot,CALCULATED,2020-09-23,2020-09-30,RC-2020-09-30
012450,KR,2020-09-23,90,90,0,0,0,90,1902,SEASONED,22111794260.555557,22111794260.555557,22111794260.555557,ZERO,v0.9-pilot,CALCULATED,2020-09-23,2020-09-30,RC-2020-09-30
018260,KR,2020-09-23,90,90,0,0,0,90,1442,SEASONED,32735789583.333332,32735789583.333332,32735789583.333332,ZERO,v0.9-pilot,CALCULATED,2020-09-23,2020-09-30,RC-2020-09-30
064350,KR,2020-09-23,90,90,0,0,0,90,1698,SEASONED,43104308403.888885,43104308403.888885,43104308403.888885,ZERO,v0.9-pilot,CALCULATED,2020-09-23,2020-09-30,RC-2020-09-30
064400,KR,2020-09-23,90,0,0,0,0,0,0,SEASONING_INCOMPLETE,,,,ZERO,v0.9-pilot,SEASONING_INCOMPLETE,2020-09-23,2020-09-30,RC-2020-09-30
079550,KR,2020-09-23,90,90,0,0,0,90,1224,SEASONED,5907236546.111111,5907236546.111111,5907236546.111111,ZERO,v0.9-pilot,CALCULATED,2020-09-23,2020-09-30,RC-2020-09-30
267260,KR,2020-09-23,90,90,0,0,0,90,831,SEASONED,11745658275.777779,11745658275.777779,11745658275.777779,ZERO,v0.9-pilot,CALCULATED,2020-09-23,2020-09-30,RC-2020-09-30
298040,KR,2020-09-23,90,90,0,0,0,90,543,SEASONED,24650634299.444443,24650634299.444443,24650634299.444443,ZERO,v0.9-pilot,CALCULATED,2020-09-23,2020-09-30,RC-2020-09-30
307950,KR,2020-09-23,90,90,0,0,0,90,372,SEASONED,5151123956.666667,5151123956.666667,5151123956.666667,ZERO,v0.9-pilot,CALCULATED,2020-09-23,2020-09-30,RC-2020-09-30
ALAB,US,2020-09-23,90,0,0,0,0,0,0,SEASONING_INCOMPLETE,,,,ZERO,v0.9-pilot,SEASONING_INCOMPLETE,2020-09-23,2020-09-30,RC-2020-09-30
ANET,US,2020-09-23,90,90,0,0,0,90,1560,SEASONED,155328398.2631111,155328398.2631111,155328398.2631111,ZERO,v0.9-pilot,CALCULATED,2020-09-23,2020-09-30,RC-2020-09-30
APH,US,2020-09-23,90,90,0,0,0,90,1919,SEASONED,146958229.0,146958229.0,146958229.0,ZERO,v0.9-pilot,CALCULATED,2020-09-23,2020-09-30,RC-2020-09-30
ATI,US,2020-09-23,90,90,0,0,0,90,1919,SEASONED,27519077.7,27519077.7,27519077.7,ZERO,v0.9-pilot,CALCULATED,2020-09-23,2020-09-30,RC-2020-09-30
ETN,US,2020-09-23,90,90,0,0,0,90,1919,SEASONED,173791471.44444445,173791471.44444445,173791471.44444445,ZERO,v0.9-pilot,CALCULATED,2020-09-23,2020-09-30,RC-2020-09-30
GEV,US,2020-09-23,90,0,0,0,0,0,0,SEASONING_INCOMPLETE,,,,ZERO,v0.9-pilot,SEASONING_INCOMPLETE,2020-09-23,2020-09-30,RC-2020-09-30
KTOS,US,2020-09-23,90,90,0,0,0,90,1919,SEASONED,24389137.611111112,24389137.611111112,24389137.611111112,ZERO,v0.9-pilot,CALCULATED,2020-09-23,2020-09-30,RC-2020-09-30
SPCX,US,2020-09-23,90,0,0,0,0,0,0,SEASONING_INCOMPLETE,,,,ZERO,v0.9-pilot,SEASONING_INCOMPLETE,2020-09-23,2020-09-30,RC-2020-09-30
TER,US,2020-09-23,90,90,0,0,0,90,1919,SEASONED,189817377.33333334,189817377.33333334,189817377.33333334,ZERO,v0.9-pilot,CALCULATED,2020-09-23,2020-09-30,RC-2020-09-30
010120,KR,2020-12-23,90,90,0,0,0,90,1963,SEASONED,12052037443.88889,12052037443.88889,12052037443.88889,ZERO,v0.9-pilot,CALCULATED,2020-12-23,2020-12-31,RC-2020-12-31
012450,KR,2020-12-23,90,90,0,0,0,90,1963,SEASONED,12147017932.5,12147017932.5,12147017932.5,ZERO,v0.9-pilot,CALCULATED,2020-12-23,2020-12-31,RC-2020-12-31
018260,KR,2020-12-23,90,90,0,0,0,90,1503,SEASONED,35142676816.666664,35142676816.666664,35142676816.666664,ZERO,v0.9-pilot,CALCULATED,2020-12-23,2020-12-31,RC-2020-12-31
064350,KR,2020-12-23,90,90,0,0,0,90,1759,SEASONED,31205596538.88889,31205596538.88889,31205596538.88889,ZERO,v0.9-pilot,CALCULATED,2020-12-23,2020-12-31,RC-2020-12-31
064400,KR,2020-12-23,90,0,0,0,0,0,0,SEASONING_INCOMPLETE,,,,ZERO,v0.9-pilot,SEASONING_INCOMPLETE,2020-12-23,2020-12-31,RC-2020-12-31
079550,KR,2020-12-23,90,90,0,0,0,90,1285,SEASONED,3037864405.5555553,3037864405.5555553,3037864405.5555553,ZERO,v0.9-pilot,CALCULATED,2020-12-23,2020-12-31,RC-2020-12-31
267260,KR,2020-12-23,90,90,0,0,0,90,892,SEASONED,13232447910.555555,13232447910.555555,13232447910.555555,ZERO,v0.9-pilot,CALCULATED,2020-12-23,2020-12-31,RC-2020-12-31
298040,KR,2020-12-23,90,90,0,0,0,90,604,SEASONED,20159398832.22222,20159398832.22222,20159398832.22222,ZERO,v0.9-pilot,CALCULATED,2020-12-23,2020-12-31,RC-2020-12-31
307950,KR,2020-12-23,90,90,0,0,0,90,433,SEASONED,20985144800.555557,20985144800.555557,20985144800.555557,ZERO,v0.9-pilot,CALCULATED,2020-12-23,2020-12-31,RC-2020-12-31
ALAB,US,2020-12-23,90,0,0,0,0,0,0,SEASONING_INCOMPLETE,,,,ZERO,v0.9-pilot,SEASONING_INCOMPLETE,2020-12-23,2020-12-31,RC-2020-12-31
ANET,US,2020-12-23,90,90,0,0,0,90,1624,SEASONED,164814329.10933334,164814329.10933334,164814329.10933334,ZERO,v0.9-pilot,CALCULATED,2020-12-23,2020-12-31,RC-2020-12-31
APH,US,2020-12-23,90,90,0,0,0,90,1983,SEASONED,162534835.66666666,162534835.66666666,162534835.66666666,ZERO,v0.9-pilot,CALCULATED,2020-12-23,2020-12-31,RC-2020-12-31
ATI,US,2020-12-23,90,90,0,0,0,90,1983,SEASONED,25961078.966666665,25961078.966666665,25961078.966666665,ZERO,v0.9-pilot,CALCULATED,2020-12-23,2020-12-31,RC-2020-12-31
ETN,US,2020-12-23,90,90,0,0,0,90,1983,SEASONED,183570754.2111111,183570754.2111111,183570754.2111111,ZERO,v0.9-pilot,CALCULATED,2020-12-23,2020-12-31,RC-2020-12-31
GEV,US,2020-12-23,90,0,0,0,0,0,0,SEASONING_INCOMPLETE,,,,ZERO,v0.9-pilot,SEASONING_INCOMPLETE,2020-12-23,2020-12-31,RC-2020-12-31
KTOS,US,2020-12-23,90,90,0,0,0,90,1983,SEASONED,20008876.233333334,20008876.233333334,20008876.233333334,ZERO,v0.9-pilot,CALCULATED,2020-12-23,2020-12-31,RC-2020-12-31
SPCX,US,2020-12-23,90,0,0,0,0,0,0,SEASONING_INCOMPLETE,,,,ZERO,v0.9-pilot,SEASONING_INCOMPLETE,2020-12-23,2020-12-31,RC-2020-12-31
TER,US,2020-12-23,90,90,0,0,0,90,1983,SEASONED,176676116.4888889,176676116.4888889,176676116.4888889,ZERO,v0.9-pilot,CALCULATED,2020-12-23,2020-12-31,RC-2020-12-31
010120,KR,2021-03-24,90,90,0,0,0,90,2022,SEASONED,14315796982.222221,14315796982.222221,14315796982.222221,ZERO,v0.9-pilot,CALCULATED,2021-03-24,2021-03-31,RC-2021-03-31
012450,KR,2021-03-24,90,90,0,0,0,90,2022,SEASONED,31909701446.38889,31909701446.38889,31909701446.38889,ZERO,v0.9-pilot,CALCULATED,2021-03-24,2021-03-31,RC-2021-03-31
018260,KR,2021-03-24,90,90,0,0,0,90,1562,SEASONED,54785547394.44444,54785547394.44444,54785547394.44444,ZERO,v0.9-pilot,CALCULATED,2021-03-24,2021-03-31,RC-2021-03-31
064350,KR,2021-03-24,90,90,0,0,0,90,1818,SEASONED,61518542598.888885,61518542598.888885,61518542598.888885,ZERO,v0.9-pilot,CALCULATED,2021-03-24,2021-03-31,RC-2021-03-31
064400,KR,2021-03-24,90,0,0,0,0,0,0,SEASONING_INCOMPLETE,,,,ZERO,v0.9-pilot,SEASONING_INCOMPLETE,2021-03-24,2021-03-31,RC-2021-03-31
079550,KR,2021-03-24,90,90,0,0,0,90,1344,SEASONED,7465643470.555555,7465643470.555555,7465643470.555555,ZERO,v0.9-pilot,CALCULATED,2021-03-24,2021-03-31,RC-2021-03-31
267260,KR,2021-03-24,90,90,0,0,0,90,951,SEASONED,11022892033.333334,11022892033.333334,11022892033.333334,ZERO,v0.9-pilot,CALCULATED,2021-03-24,2021-03-31,RC-2021-03-31
298040,KR,2021-03-24,90,90,0,0,0,90,663,SEASONED,16987654138.88889,16987654138.88889,16987654138.88889,ZERO,v0.9-pilot,CALCULATED,2021-03-24,2021-03-31,RC-2021-03-31
307950,KR,2021-03-24,90,90,0,0,0,90,492,SEASONED,28319453272.22222,28319453272.22222,28319453272.22222,ZERO,v0.9-pilot,CALCULATED,2021-03-24,2021-03-31,RC-2021-03-31
ALAB,US,2021-03-24,90,0,0,0,0,0,0,SEASONING_INCOMPLETE,,,,ZERO,v0.9-pilot,SEASONING_INCOMPLETE,2021-03-24,2021-03-31,RC-2021-03-31
ANET,US,2021-03-24,90,90,0,0,0,90,1685,SEASONED,171321758.25066665,171321758.25066665,171321758.25066665,ZERO,v0.9-pilot,CALCULATED,2021-03-24,2021-03-31,RC-2021-03-31
APH,US,2021-03-24,90,90,0,0,0,90,2044,SEASONED,174725122.65555555,174725122.65555555,174725122.65555555,ZERO,v0.9-pilot,CALCULATED,2021-03-24,2021-03-31,RC-2021-03-31
ATI,US,2021-03-24,90,90,0,0,0,90,2044,SEASONED,29146405.48888889,29146405.48888889,29146405.48888889,ZERO,v0.9-pilot,CALCULATED,2021-03-24,2021-03-31,RC-2021-03-31
ETN,US,2021-03-24,90,90,0,0,0,90,2044,SEASONED,280174689.5222222,280174689.5222222,280174689.5222222,ZERO,v0.9-pilot,CALCULATED,2021-03-24,2021-03-31,RC-2021-03-31
GEV,US,2021-03-24,90,0,0,0,0,0,0,SEASONING_INCOMPLETE,,,,ZERO,v0.9-pilot,SEASONING_INCOMPLETE,2021-03-24,2021-03-31,RC-2021-03-31
KTOS,US,2021-03-24,90,90,0,0,0,90,2044,SEASONED,33600422.166666664,33600422.166666664,33600422.166666664,ZERO,v0.9-pilot,CALCULATED,2021-03-24,2021-03-31,RC-2021-03-31
SPCX,US,2021-03-24,90,0,0,0,0,0,0,SEASONING_INCOMPLETE,,,,ZERO,v0.9-pilot,SEASONING_INCOMPLETE,2021-03-24,2021-03-31,RC-2021-03-31
TER,US,2021-03-24,90,90,0,0,0,90,2044,SEASONED,231247030.5,231247030.5,231247030.5,ZERO,v0.9-pilot,CALCULATED,2021-03-24,2021-03-31,RC-2021-03-31
010120,KR,2021-06-23,90,90,0,0,0,90,2085,SEASONED,6617891148.888889,6617891148.888889,6617891148.888889,ZERO,v0.9-pilot,CALCULATED,2021-06-23,2021-06-30,RC-2021-06-30
012450,KR,2021-06-23,90,90,0,0,0,90,2085,SEASONED,30748833856.666668,30748833856.666668,30748833856.666668,ZERO,v0.9-pilot,CALCULATED,2021-06-23,2021-06-30,RC-2021-06-30
018260,KR,2021-06-23,90,90,0,0,0,90,1625,SEASONED,28109023461.11111,28109023461.11111,28109023461.11111,ZERO,v0.9-pilot,CALCULATED,2021-06-23,2021-06-30,RC-2021-06-30
064350,KR,2021-06-23,90,90,0,0,0,90,1881,SEASONED,51370054987.22222,51370054987.22222,51370054987.22222,ZERO,v0.9-pilot,CALCULATED,2021-06-23,2021-06-30,RC-2021-06-30
064400,KR,2021-06-23,90,0,0,0,0,0,0,SEASONING_INCOMPLETE,,,,ZERO,v0.9-pilot,SEASONING_INCOMPLETE,2021-06-23,2021-06-30,RC-2021-06-30
